Principe Leopoldo;Switzerland;Lugano;1;Mediterranean Cuisine
Anne-Sophie Pic;Switzerland;Lausanne;2;Creative
Jägerhof;Switzerland;Sankt Gallen;1;Modern Cuisine
Taverne zum Schäfli;Switzerland;Wigoltingen;2;Classic French
Schloss Schauenstein;Switzerland;Fürstenau;3;Creative
Traube;Switzerland;Trimbach;1;Classic French
La Rôtisserie;Switzerland;Zurich;1;Modern Cuisine
L'Etoile - Nova;Switzerland;Galmiz;1;Modern French
1904 Designed by Lagonda;Switzerland;Zurich;1;Modern Cuisine
Panorama - Cayenne;Switzerland;Steffisburg;1;Modern French
Ecco St. Moritz;Switzerland;Saint Moritz;2;Creative
La Riva;Switzerland;Lenzerheide;1;Modern French
Einstein Gourmet;Switzerland;Sankt Gallen;2;Creative
Tosca;Switzerland;Geneva;1;Tuscan
7132 Silver;Switzerland;Vals;2;Creative
Domaine de Châteauvieux;Switzerland;Satigny;2;Modern French
Table de Mary;Switzerland;Cheseaux-Noréaz;1;Classic French
Sternen - Badstube;Switzerland;Wangen bei Dübendorf;1;Classic Cuisine
La Table du Lausanne Palace;Switzerland;Lausanne;1;Modern French
L'OURS;Switzerland;Crans Montana;1;Modern Cuisine
Du Cerf;Switzerland;Sonceboz;1;Classic French
EquiTable;Switzerland;Zurich;1;Modern Cuisine
mesa;Switzerland;Zurich;1;Modern Cuisine
Le Flacon;Switzerland;Carouge;1;Modern Cuisine
Mammertsberg;Switzerland;Freidorf;1;Classic French
Le Pérolles;Switzerland;Fribourg;1;Classic French
Neue Taverne;Switzerland;Zurich;1;Vegetarian
The Restaurant;Switzerland;Zurich;2;Creative
Steinhalle;Switzerland;Berne;1;Creative
Osteria TRE;Switzerland;Bubendorf;1;Italian
Le 42;Switzerland;Champéry;1;Modern French
Gasthaus Zur Fernsicht - Incantare;Switzerland;Heiden;2;Classic Cuisine
La Table d'Adrien;Switzerland;Verbier;1;Contemporary
Gasthaus Zum Gupf;Switzerland;Rehetobel;1;Classic French
Chesa Stüva Colani;Switzerland;Madulain;1;Regional Cuisine
Sonne;Switzerland;Wengi bei Büren;1;French
Magdalena;Switzerland;Schwyz;2;Modern Cuisine
Schlüssel;Switzerland;Oberwil;1;Mediterranean Cuisine
Verve by Sven;Switzerland;Bad Ragaz;1;Modern Cuisine
La Chaumière by Serge Labrosse;Switzerland;Troinex;1;Modern French
After Seven;Switzerland;Zermatt;1;Creative
Le Café Suisse;Switzerland;Bex;1;Modern Cuisine
Le Cigalon;Switzerland;Thônex;1;Seafood
Vivanda;Switzerland;Brail;1;Creative
Ornellaia;Switzerland;Zurich;1;Italian
Zum Äusseren Stand;Switzerland;Berne;1;Contemporary
The Japanese Restaurant;Switzerland;Andermatt;1;Japanese Contemporary
The Japanese by The Chedi;Switzerland;Andermatt;1;Japanese Contemporary
Zur Gedult;Switzerland;Burgdorf;1;International
Guarda Val;Switzerland;Lenzerheide;1;Regional Cuisine
Il Lago;Switzerland;Geneva;1;Italian
Maison Manesse;Switzerland;Zurich;1;Creative
Löwen - Apriori;Switzerland;Bubikon;1;Mediterranean Cuisine
I Due Sud;Switzerland;Lugano;1;Mediterranean Cuisine
Alpine Gourmet Prato Borni;Switzerland;Zermatt;1;Creative
IGNIV Zürich by Andreas Caminada;Switzerland;Zurich;1;Sharing
Memories;Switzerland;Bad Ragaz;2;Creative
dasRestaurant;Switzerland;Thun;1;Modern Cuisine
IGNIV by Andreas Caminada;Switzerland;Saint Moritz;2;Creative
Widder Restaurant;Switzerland;Zurich;2;Modern French
Sushi Shin;Switzerland;Zurich;1;Japanese Contemporary
META;Switzerland;Lugano;1;Mediterranean Cuisine
UniQuisine Atelier;Switzerland;Stansstad;1;Modern Cuisine
Denis Martin;Switzerland;Vevey;1;Creative
L'Ermitage;Switzerland;Vufflens-le-Château;1;Classic Cuisine
Adelboden;Switzerland;Steinen;2;Classic French
Gasthaus zum Kreuz;Switzerland;Dallenwil;1;Classic Cuisine
Segreto;Switzerland;Wittenbach;1;Creative
IGNIV by Andreas Caminada;Switzerland;Bad Ragaz;2;Creative
Le MontBlanc;Switzerland;Crans-Montana;1;Modern French
GÜTSCH by Markus Neff;Switzerland;Andermatt;1;Classic French
Pavillon;Switzerland;Zurich;2;Classic French
Schlüssel - Nidbergstube;Switzerland;Mels;1;Classic Cuisine
Sens;Switzerland;Vitznau;2;Modern Cuisine
Bel Etage;Switzerland;Basel;1;Classic French
RICO'S;Switzerland;Küsnacht;2;Modern Cuisine
Sichuan Moon;China;Macau;2;Sichuan
8 1/2 Otto e Mezzo - Bombana;China;Macau;1;Italian
The Golden Peacock;China;Macau;1;Indian
Mizumi (Macau);China;Macau;2;Japanese
Zi Yat Heen;China;Macau;1;Cantonese
Alain Ducasse at Morpheus;China;Macau;2;French Contemporary
Wing Lei Palace;China;Macau;1;Cantonese
Lai Heen;China;Macau;1;Cantonese
Feng Wei Ju;China;Macau;2;Hunanese
Jade Dragon;China;Macau;3;Cantonese
The Kitchen;China;Macau;1;Steakhouse
Robuchon au Dôme;China;Macau;3;French Contemporary
Golden Flower;China;Macau;2;Beijing Cuisine
Wing Lei;China;Macau;2;Cantonese
Pearl Dragon;China;Macau;1;Cantonese
Ying;China;Macau;1;Cantonese
The Eight;China;Macau;3;Cantonese
Liu Yuan Pavilion;China;Hong Kong;1;Shanghainese
Vea;China;Hong Kong;1;Innovative
Épure;China;Hong Kong;1;French Contemporary
Pang's Kitchen;China;Hong Kong;1;Cantonese
New Punjab Club;China;Hong Kong;1;Indian
Man Wah;China;Hong Kong;1;Cantonese
Rùn;China;Hong Kong;1;Cantonese
L'Envol;China;Hong Kong;2;French Contemporary
Ming Court (Mong Kok);China;Hong Kong;1;Cantonese
Shang Palace;China;Hong Kong;1;Cantonese
Summer Palace;China;Hong Kong;1;Cantonese
Bo Innovation;China;Hong Kong;2;Innovative
Ryota Kappou Modern;China;Hong Kong;1;Japanese
8 1/2 Otto e Mezzo - Bombana;China;Hong Kong;3;Italian
T'ang Court;China;Hong Kong;3;Cantonese
Imperial Treasure Fine Chinese Cuisine (Tsim Sha Tsui);China;Hong Kong;1;Cantonese
Andō;China;Hong Kong;1;Innovative
Man Ho (Admiralty);China;Hong Kong;1;Cantonese
Louise;China;Hong Kong;1;French Contemporary
Spring Moon;China;Hong Kong;1;Cantonese
Yardbird;China;Hong Kong;1;Yakitori
Sushi Shikon;China;Hong Kong;3;Sushi
Arcane;China;Hong Kong;1;European Contemporary
Petrus;China;Hong Kong;1;French
Caprice;China;Hong Kong;3;French Contemporary
Sun Tung Lok;China;Hong Kong;2;Cantonese
Mandarin Grill + Bar;China;Hong Kong;1;European Contemporary
Ah Yat Harbour View;China;Hong Kong;1;Cantonese
Xin Rong Ji;China;Hong Kong;1;Taizhou
Écriture;China;Hong Kong;2;French Contemporary
Octavium;China;Hong Kong;1;Italian
Loaf On;China;Hong Kong;1;Seafood
Ying Jee Club;China;Hong Kong;2;Cantonese
Forum;China;Hong Kong;3;Cantonese
Amber;China;Hong Kong;2;French Contemporary
Sushi Saito;China;Hong Kong;2;Sushi
Tin Lung Heen;China;Hong Kong;2;Cantonese
Roganic;China;Hong Kong;1;European Contemporary
Kam's Roast Goose;China;Hong Kong;1;Cantonese Roast Meats
Fook Lam Moon (Wan Chai);China;Hong Kong;1;Cantonese
Lei Garden (Kwun Tong);China;Hong Kong;1;Cantonese
Yat Lok;China;Hong Kong;1;Cantonese Roast Meats
Takumi by Daisuke Mori;China;Hong Kong;1;Innovative
Yan Toh Heen;China;Hong Kong;1;Cantonese
Beefbar;China;Hong Kong;1;Steakhouse
The Chairman;China;Hong Kong;1;Cantonese
Jardin de Jade (Wan Chai);China;Hong Kong;1;Shanghainese
Tosca di Angelo;China;Hong Kong;1;Italian
Tate;China;Hong Kong;2;Innovative
Yè Shanghai (Tsim Sha Tsui);China;Hong Kong;1;Shanghainese
Zest by Konishi;China;Hong Kong;1;French Contemporary
Ta Vie;China;Hong Kong;2;Innovative
Zhejiang Heen;China;Hong Kong;1;Zhejiang
Ho Hung Kee (Causeway Bay);China;Hong Kong;1;Noodles and Congee
Celebrity Cuisine;China;Hong Kong;1;Cantonese
Lung King Heen;China;Hong Kong;3;Cantonese
Fu Ho;China;Hong Kong;1;Cantonese
Tim Ho Wan (Sham Shui Po);China;Hong Kong;1;Dim Sum
Aaharn;China;Hong Kong;1;Thai
Gaddi's;China;Hong Kong;1;French
Arbor;China;Hong Kong;2;Innovative
The Araki;China;Hong Kong;1;Sushi
Yat Tung Heen;China;Hong Kong;1;Cantonese
L'Atelier de Joël Robuchon;China;Hong Kong;3;French Contemporary
Zuicho;China;Hong Kong;1;Japanese
Duddell's;China;Hong Kong;1;Cantonese
Chestnut;Republic of Ireland;Ballydehob;1;Modern Cuisine
Patrick Guilbaud;Republic of Ireland;Dublin City;2;Modern French
Aniar;Republic of Ireland;Galway;1;Creative
House;Republic of Ireland;Ardmore;1;Modern Cuisine
dede;Republic of Ireland;Baltimore;1;Modern Cuisine
Bastion;Republic of Ireland;Kinsale;1;Modern Cuisine
The Oak Room;Republic of Ireland;Adare;1;Modern Cuisine
Liath;Republic of Ireland;Blackrock;1;Modern Cuisine
Campagne;Republic of Ireland;Kilkenny;1;Modern Cuisine
Ichigo Ichie;Republic of Ireland;Cork;1;Japanese
Variety Jones;Republic of Ireland;Dublin City;1;Modern Cuisine
Lady Helen;Republic of Ireland;Thomastown;1;Modern Cuisine
Greenhouse;Republic of Ireland;Dublin City;2;Modern Cuisine
Aimsir;Republic of Ireland;Celbridge;2;Modern Cuisine
Loam;Republic of Ireland;Galway;1;Creative
Wild Honey Inn;Republic of Ireland;Lisdoonvarna;1;Classic Cuisine
Olive Tree;United Kingdom;Bath;1;Modern Cuisine
Brat;United Kingdom;London;1;Traditional British
The Neptune;United Kingdom;Hunstanton;1;Modern Cuisine
The Cellar;United Kingdom;Anstruther;1;Modern Cuisine
The Man Behind The Curtain;United Kingdom;Leeds;1;Creative
L'Ortolan;United Kingdom;Shinfield;1;Modern Cuisine
Le Gavroche;United Kingdom;London;2;French
Seven Park Place;United Kingdom;London;1;Modern Cuisine
The Cross at Kenilworth;United Kingdom;Kenilworth;1;British Contemporary
The Dining Room;United Kingdom;Malmesbury;2;Asian Influences
La Dame de Pic;United Kingdom;London;2;Modern French
Muse;United Kingdom;London;1;Creative
L'Enclume;United Kingdom;Cartmel;2;Creative
Restaurant Gordon Ramsay;United Kingdom;London;3;French
Da Terra;United Kingdom;London;2;Creative
The Ninth;United Kingdom;London;1;Mediterranean Cuisine
Chez Bruce;United Kingdom;London;1;French
Sosban & The Old Butchers;United Kingdom;Menai Bridge;1;Modern Cuisine
Clock House;United Kingdom;Ripley;1;Modern Cuisine
Le Champignon Sauvage;United Kingdom;Cheltenham;1;Modern Cuisine
Opheem;United Kingdom;Birmingham;1;Indian
Lympstone Manor;United Kingdom;Lympstone;1;Modern Cuisine
The Whitebrook;United Kingdom;Whitebrook;1;Creative British
Tony Parkin at The Tudor Room;United Kingdom;Egham;1;Modern Cuisine
Interlude;United Kingdom;Lower Beeding;1;Creative
Restaurant Tristan;United Kingdom;Horsham;1;Modern British
Club Gascon;United Kingdom;London;1;French
Harwood Arms;United Kingdom;London;1;Modern British
Ikoyi;United Kingdom;London;1;Creative
Hjem;United Kingdom;Wall;1;Scandinavian
Davies and Brook;United Kingdom;London;1;Modern Cuisine
Kitchen W8;United Kingdom;London;1;Modern Cuisine
Purnell's;United Kingdom;Birmingham;1;Modern Cuisine
Mãos;United Kingdom;London;1;Innovative
Coworth Park;United Kingdom;Ascot;1;Modern Cuisine
Salt;United Kingdom;Stratford-on-Avon;1;Modern British
Fat Duck;United Kingdom;Bray;3;Creative
Benares;United Kingdom;London;1;Indian
Gymkhana;United Kingdom;London;1;Indian
Restaurant Sat Bains;United Kingdom;Nottingham;2;Creative
Condita;United Kingdom;Edinburgh;1;Modern Cuisine
Sorrel;United Kingdom;Dorking;1;Modern British
The Sportsman;United Kingdom;Seasalter;1;Modern British
Ynyshir;United Kingdom;Machynlleth;1;Creative
Angler;United Kingdom;London;1;Seafood
La Trompette;United Kingdom;London;1;Modern British
Morston Hall;United Kingdom;Morston;1;Modern British
Locanda Locatelli;United Kingdom;London;1;Italian
Hélène Darroze at The Connaught;United Kingdom;London;3;Modern Cuisine
River Café;United Kingdom;London;1;Italian
Shaun Rankin at Grantley Hall;United Kingdom;Ripon;1;Modern British
Adam's;United Kingdom;Birmingham;1;Modern Cuisine
White Swan;United Kingdom;Fence;1;Modern British
CORE by Clare Smyth;United Kingdom;London;3;Modern British
Loch Bay;United Kingdom;Isle of Skye;1;Modern Cuisine
Bybrook;United Kingdom;Castle Combe;1;Modern British
Nut Tree;United Kingdom;Murcott;1;Modern British
Fraiche;United Kingdom;Birkenhead;1;Creative
The Royal Oak;United Kingdom;Whatcote;1;Modern British
Pipe and Glass;United Kingdom;South Dalton;1;Modern British
John's House;United Kingdom;Mountsorrel;1;Modern Cuisine
Kitchin;United Kingdom;Leith;1;Modern Cuisine
Endo at The Rotunda;United Kingdom;London;1;Japanese
Dysart Petersham;United Kingdom;London;1;Modern Cuisine
Hakkasan Mayfair;United Kingdom;London;1;Chinese
Casa Fofō;United Kingdom;London;1;Modern Cuisine
Hambleton Hall;United Kingdom;Hambleton;1;Classic Cuisine
Thomas Carr 1873;United Kingdom;Ilfracombe;1;Seafood
Rogan & Co;United Kingdom;Cartmel;1;Creative British
Allium at Askham Hall;United Kingdom;Askham;1;Modern British
Amaya;United Kingdom;London;1;Indian
The Muddlers Club;United Kingdom;Belfast;1;Modern Cuisine
Dining Room at The Goring;United Kingdom;London;1;Traditional British
The Peat Inn;United Kingdom;Peat Inn;1;Classic Cuisine
Restaurant Hywel Jones by Lucknam Park;United Kingdom;Colerne;1;Modern British
Céleste;United Kingdom;London;1;Modern Cuisine
Cail Bruich;United Kingdom;Glasgow City;1;Modern Cuisine
mana;United Kingdom;Manchester;1;Creative British
Galvin La Chapelle;United Kingdom;London;1;French
Paul Ainsworth at No.6;United Kingdom;Padstow;1;Modern Cuisine
Latymer;United Kingdom;Bagshot;1;Modern Cuisine
Ritz Restaurant;United Kingdom;London;1;Modern British
Behind;United Kingdom;London;1;Modern British
Isle of Eriska;United Kingdom;Eriska;1;Scottish
Carters of Moseley;United Kingdom;Birmingham;1;Modern British
Star Inn at Harome;United Kingdom;Harome;1;Modern British
Veeraswamy;United Kingdom;London;1;Indian
Raby Hunt;United Kingdom;Summerhouse;2;Modern British
Sketch (The Lecture Room & Library);United Kingdom;London;3;Modern French
Bohemia;United Kingdom;St Helier;1;Modern Cuisine
Black Swan;United Kingdom;Oldstead;1;Creative British
Paco Tapas;United Kingdom;City of Bristol;1;Spanish
The Angel;United Kingdom;Hetton;1;Modern Cuisine
Pensons;United Kingdom;Tenbury Wells;1;Modern Cuisine
Moor Hall;United Kingdom;Aughton;2;Creative British
Fordwich Arms;United Kingdom;Fordwich;1;Modern Cuisine
hide and fox;United Kingdom;Saltwood;1;Modern British
City Social;United Kingdom;London;1;Modern Cuisine
Pea Porridge;United Kingdom;Bury St Edmunds;1;Mediterranean Cuisine
Story;United Kingdom;London;2;Modern Cuisine
Quilon;United Kingdom;London;1;Indian
Umu;United Kingdom;London;1;Japanese
Murano;United Kingdom;London;1;Italian
Andrew Fairlie at Gleneagles;United Kingdom;Auchterarder;2;Modern French
Elephant;United Kingdom;Torquay;1;Modern British
Winteringham Fields;United Kingdom;Winteringham;1;Modern Cuisine
Pied à Terre;United Kingdom;London;1;Creative
Cottage in the Wood;United Kingdom;Braithwaite;1;Modern British
Le Manoir aux Quat' Saisons, a Belmond Hotel;United Kingdom;Great Milton;2;French
Midsummer House;United Kingdom;Cambridge;2;Creative
Hand and Flowers;United Kingdom;Marlow;2;Modern British
Leroy;United Kingdom;London;1;Modern British
Dinner by Heston Blumenthal;United Kingdom;London;2;Traditional British
Pollen Street Social;United Kingdom;London;1;Modern Cuisine
Northcote;United Kingdom;Langho;1;Modern British
Kai;United Kingdom;London;1;Chinese
St John;United Kingdom;London;1;Traditional British
Old Stamp House;United Kingdom;Ambleside;1;Modern Cuisine
Portland;United Kingdom;London;1;Modern Cuisine
A. Wong;United Kingdom;London;2;Chinese
The Clove Club;United Kingdom;London;1;Creative
Waterside Inn;United Kingdom;Bray;3;Classic French
Stark;United Kingdom;Broadstairs;1;Modern British
Pétrus by Gordon Ramsay;United Kingdom;London;1;French
HRiSHi;United Kingdom;Bowness-on-Windermere;1;Modern Cuisine
Kitchen Table;United Kingdom;London;2;Modern Cuisine
Hakkasan Hanway Place;United Kingdom;London;1;Chinese
Outlaw's Fish Kitchen;United Kingdom;Port Isaac;1;Seafood
Masons Arms;United Kingdom;Knowstone;1;Classic French
Bulrush;United Kingdom;City of Bristol;1;Modern British
Outlaw's New Road;United Kingdom;Port Isaac;1;Seafood
Trishna;United Kingdom;London;1;Indian
Roots;United Kingdom;York;1;Modern Cuisine
Trinity;United Kingdom;London;1;Modern Cuisine
Walnut Tree;United Kingdom;Llanddewi Skirrid;1;Modern British
Forest Side;United Kingdom;Grasmere;1;Modern British
Five Fields;United Kingdom;London;1;Modern Cuisine
alchemilla;United Kingdom;Nottingham;1;Modern British
Sabor;United Kingdom;London;1;Spanish
Alain Ducasse at The Dorchester;United Kingdom;London;3;French
The Woodspeen;United Kingdom;Newbury;1;Modern Cuisine
Number One;United Kingdom;Edinburgh;1;Modern Cuisine
Peel's;United Kingdom;Hampton in Arden;1;Creative British
Hinds Head;United Kingdom;Bray;1;Traditional British
Above at HIDE;United Kingdom;London;1;Modern British
The Coach;United Kingdom;Marlow;1;Modern British
Marcus;United Kingdom;London;1;Modern Cuisine
Cornerstone;United Kingdom;London;1;Seafood
The Glasshouse;United Kingdom;London;1;Modern Cuisine
Lyle's;United Kingdom;London;1;Modern British
Eipic;United Kingdom;Belfast;1;Modern Cuisine
Artichoke;United Kingdom;Amersham;1;Modern British
Martin Wishart;United Kingdom;Leith;1;Modern Cuisine
SO|LA;United Kingdom;London;1;Californian
Gravetye Manor;United Kingdom;East Grinstead;1;Modern British
Barrafina;United Kingdom;London;1;Spanish
Simpsons;United Kingdom;Birmingham;1;Modern Cuisine
Beach House;United Kingdom;Oxwich;1;Modern Cuisine
Claude Bosi at Bibendum;United Kingdom;London;2;French
Elystan Street;United Kingdom;London;1;Modern British
Casamia;United Kingdom;City of Bristol;1;Creative
House of Tides;United Kingdom;Newcastle Upon Tyne;1;Modern Cuisine
OX;United Kingdom;Belfast;1;Modern British
Crown;United Kingdom;Burchett's Green;1;Classic Cuisine
Osip;United Kingdom;Bruton;1;Modern British
La Table d'Antonio Salvatore au Rampoldi;France;Monaco;1;Italian
Le Louis XV - Alain Ducasse à l'Hôtel de Paris;France;Monte-Carlo;3;Mediterranean Cuisine
Yannick Alléno à l’Hôtel Hermitage Monte-Carlo;France;Monte-Carlo;1;Modern Cuisine
Le Blue Bay;France;Monte-Carlo;1;Creative
Yoshi;France;Monte-Carlo;1;Japanese
Le Grill;France;Monte-Carlo;1;Classic Cuisine
Le Georges;France;Chartres;1;Modern Cuisine
Pages;France;Paris;1;Creative
L'Arcane;France;Paris;1;Modern Cuisine
Hostellerie de Levernois;France;Levernois;1;Modern Cuisine
Trente-Trois;France;Paris;1;Modern Cuisine
L'Auberge de Bagatelle;France;Le Mans;1;Modern Cuisine
Mavrommatis;France;Paris;1;Greek
Reflet d'Obione;France;Montpellier;1;Modern Cuisine
Côté Jardin;France;Gien;1;Creative
L'Ardoise du Marché;France;Boulleret;1;Modern Cuisine
Le Duèze - Château de Mercuès;France;Mercuès;1;Modern Cuisine
Cyril Attrazic;France;Aumont-Aubrac;1;Modern Cuisine
Auberge du Cheval Blanc;France;Lembach;2;Creative
Le Saint-Estève;France;Le Tholonet;1;Modern Cuisine
Abri;France;Paris;1;Modern Cuisine
Le Cénacle;France;Toulouse;1;Modern Cuisine
Le Vieux Logis;France;Trémolat;1;Modern Cuisine
L'Amaryllis;France;Saint-Rémy;1;Creative
Yoshinori;France;Paris;1;Modern Cuisine
À Contre Sens;France;Caen;1;Modern Cuisine
Intuition;France;Saint-Lô;1;Creative
La Table d'Olivier Nasti;France;Kaysersberg;2;Creative
Le Restaurant du Cerisier;France;Lille;1;Modern Cuisine
The Marcel;France;Sète;1;Mediterranean Cuisine
La Table de l'Alpaga;France;Megève;2;Modern Cuisine
Jean Sulpice;France;Talloires;2;Creative
La Pyramide - Patrick Henriroux;France;Vienne;2;Modern Cuisine
Têtedoie;France;Lyon;1;Creative
Au Vieux Couvent;France;Rhinau;1;Creative
Holen;France;Rennes;1;Market Cuisine
Dan B. - La Table de Ventabren;France;Ventabren;1;Modern Cuisine
La Chaumière;France;Dole;1;Creative
La Mirande;France;Avignon;1;Modern Cuisine
Restaurant De Lauzun;France;Pézenas;1;Modern Cuisine
L'Épuisette;France;Marseille;1;Seafood
Jacques Faussat;France;Paris;1;Traditional Cuisine
Auberge de la Tour;France;Marcolès;1;Modern Cuisine
Shabour;France;Paris;1;Creative
Assiette Champenoise;France;Reims;3;Creative
NESO;France;Paris;1;Creative
Le Chantecler;France;Nice;1;Modern Cuisine
Le Quincangrogne;France;Dampmart;1;Modern Cuisine
Château de la Treyne;France;Lacave;1;Classic Cuisine
Auberge St-Jean;France;Saint-Jean-de-Blaignac;1;Creative
Umami;France;Strasbourg;1;Creative
Le Montgomerie;France;Courchevel;2;Creative
G.a. au Manoir de Rétival;France;Caudebec-en-Caux;1;Modern Cuisine
Brikéténia;France;Guéthary;1;Modern Cuisine
Jean-Claude Leclerc;France;Clermont-Ferrand;1;Modern Cuisine
Serge Vieira;France;Chaudes-Aigues;2;Creative
Les Prés d'Eugénie - Michel Guérard;France;Eugénie-les-Bains;3;Classic Cuisine
Villa Salone;France;Salon-de-Provence;1;Modern Cuisine
La Meynardie;France;Salignac-Eyvigues;1;Modern Cuisine
Aigue Marine;France;Tréguier;1;Creative
Le Bec au Cauchois;France;Valmont;1;Creative
Racine;France;Reims;2;Modern Cuisine
Georges Blanc;France;Vonnas;3;Classic Cuisine
L'Éveil des Sens;France;Mayenne;1;Modern Cuisine
La Table de Chaintré;France;Chaintré;1;Modern Cuisine
L'Innocence;France;Paris;1;Modern Cuisine
Äponem - Auberge du Presbytère;France;Vailhan;1;Modern Cuisine
Auberge du Cellier;France;Montner;1;Modern Cuisine
L'Escarbille;France;Meudon;1;Modern Cuisine
L'Atelier Yssoirien;France;Issoire;1;Modern Cuisine
La Table des Frères Ibarboure;France;Bidart;1;Modern Cuisine
Sarkara;France;Courchevel;2;Creative
La Vague d'Or - Cheval Blanc St-Tropez;France;Saint-Tropez;3;Creative
Tomy & Co;France;Paris;1;Modern Cuisine
Tour d'Argent;France;Paris;1;Modern Cuisine
Jean-Marc Pérochon;France;Bretignolles-sur-Mer;1;Modern Cuisine
Restaurant H;France;Paris;1;Creative
Le Mas Bottero;France;Saint-Cannat;1;Modern Cuisine
Au 14 Février;France;Saint-Amour-Bellevue;2;Creative
L'Oiseau Bleu;France;Bordeaux;1;Modern Cuisine
Kasbür;France;Monswiller;1;Modern Cuisine
Saisons;France;Écully;1;Modern Cuisine
Pastis;France;Montpellier;1;Modern Cuisine
Pierre;France;Mâcon;1;Classic Cuisine
Aida;France;Paris;1;Japanese
L'Aspérule;France;Dijon;1;Modern Cuisine
Le Patio;France;Arcachon;1;Modern Cuisine
Entre Vigne et Garrigue;France;Pujaut;1;Modern Cuisine
Le Panoramique - Domaine de la Corniche;France;Rolleboise;1;Modern Cuisine
Les Fresques;France;Évian-les-Bains;1;Modern Cuisine
La Côte d'Or;France;Saulieu;2;Modern Cuisine
U Santa Marina;France;Porto-Vecchio;1;Modern Cuisine
Quinsou;France;Paris;1;Creative
L'Orchidée;France;Altkirch;1;Thai
L'Arbre au Soleil;France;Le Lavandou;1;Modern Cuisine
L'Aromate;France;Nice;1;Modern Cuisine
L'Auberge de Montmin;France;Talloires-Montmin;1;Traditional Cuisine
La Maison des Bois - Marc Veyrat;France;Manigod;2;Creative
Mirazur;France;Menton;3;Creative
René et Maxime Meilleur;France;Saint-Martin-de-Belleville;3;Creative
Le Moulin de l'Abbaye;France;Brantôme;1;Modern Cuisine
Les Hauts de Loire;France;Onzain;2;Classic Cuisine
Les Plaisirs Gourmands;France;Schiltigheim;1;Modern Cuisine
Alléno Paris au Pavillon Ledoyen;France;Paris;3;Creative
L'Impertinent;France;Biarritz;1;Creative
Domaine d'Auriac;France;Carcassonne;1;Classic Cuisine
Le Violon d'Ingres;France;Paris;1;Traditional Cuisine
La Chapelle;France;Montluçon;1;Modern Cuisine
Thierry Schwartz - Le Restaurant;France;Obernai;1;Creative
Stéphane Tournié - Les Jardins de l'Opéra;France;Toulouse;1;Modern Cuisine
Alexandre;France;Garons;2;Modern Cuisine
La Table de Pavie;France;Saint-Emilion;2;Modern Cuisine
Le Kintessence;France;Courchevel;2;Modern Cuisine
Le Pavillon des Boulevards;France;Bordeaux;1;Creative
Les Trois Dômes;France;Lyon;1;Modern Cuisine
Castel Marie-Louise;France;La Baule;1;Modern Cuisine
L'Atelier du Peintre;France;Colmar;1;Creative
La Grange de Belle-Église;France;Belle-Église;1;Classic Cuisine
Le Parc Les Crayères;France;Reims;2;Modern Cuisine
La Marande;France;Montbellet;1;Modern Cuisine
L'Or Q'idée;France;Pontoise;1;Modern Cuisine
Maison Rostang;France;Paris;2;Classic Cuisine
L'Essentiel;France;Périgueux;1;Modern Cuisine
Apicius;France;Paris;1;Modern Cuisine
Côté Cuisine;France;Carnac;1;Modern Cuisine
La Table du Boisniard;France;Chambretaud;1;Modern Cuisine
L'Écrin;France;Paris;1;French Contemporary
Alain Llorca;France;La Colle-sur-Loup;1;Provençal
La Table de l'Ours;France;Val-d'Isère;1;Modern Cuisine
Saisons;France;Marseille;1;Modern Cuisine
La Bastide de Moustiers;France;Moustiers-Sainte-Marie;1;Provençal
La Vieille Fontaine;France;Avignon;1;Modern Cuisine
Baieta;France;Paris;1;Mediterranean Cuisine
Hostellerie Les Gorges de Pennafort;France;Callas;1;Traditional Cuisine
Le Prieuré;France;Villeneuve-lès-Avignon;1;Modern Cuisine
L'Amphitryon;France;Lorient;1;Creative
L'Opidom;France;Fondettes;1;Creative
Le Bon Accueil;France;Malbuisson;1;Modern Cuisine
Le Faham by Kelly Rangama;France;Paris;1;Modern Cuisine
La Gouesnière - Maison Tirel-Guérin;France;La Gouesnière;1;Modern Cuisine
Les Sources de Fontbelle;France;Angoulême;1;Creative
Pertinence;France;Paris;1;Modern Cuisine
Hedone;France;Toulouse;1;Creative
La Robe;France;Montaigu;1;Modern Cuisine
La Salle à Manger du Château de Mazan;France;Mazan;1;Modern Cuisine
Leclere;France;Montpellier;1;Modern Cuisine
La Scène;France;Paris;2;Modern Cuisine
Les Voiles d'Or;France;Neuville-lès-Dieppe;1;Modern Cuisine
L'Orée de la Forêt;France;Étouy;1;Modern Cuisine
L'Étang du Moulin;France;Bonnétage;1;Modern Cuisine
Louis;France;Paris;1;Modern Cuisine
Le Pré - Xavier Beaudiment;France;Clermont-Ferrand;2;Creative
Chez Michèle;France;Languimberg;1;Modern Cuisine
Restaurant de Tourrel;France;Saint-Rémy-de-Provence;1;Modern Cuisine
La Renaissance;France;Argentan;1;Modern Cuisine
La Sommelière;France;Lyon;1;Modern Cuisine
Les Trois Rochers;France;Combrit;1;Modern Cuisine
Hostellerie de la Pointe St-Mathieu;France;Plougonvelin;1;Modern Cuisine
Le 1947;France;Courchevel;3;Creative
Le P'tit Polyte;France;Les Deux-Alpes;1;Modern Cuisine
Sola;France;Paris;1;Modern Cuisine
Elsa;France;Roquebrune;1;Mediterranean Cuisine
AM par Alexandre Mazzia;France;Marseille;3;Creative
